time,pm2_5 (μg/m³),pm10 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),ozone (μg/m³),sulphur_dioxide (μg/m³),date,hour,year,time_of_the_day,AQI_PM2_5,AQI_PM10,AQI_NO2,AQI_SO2,AQI_CO,AQI_O3,AQI
2023-10-25 19:00:00,38.5,65.4,0.536,13.5,66.0,10.6,2023-10-25,19,2023,Night,64.16666666666667,65.4,16.875,13.25,26.8,66.0,66.0
2023-10-25 20:00:00,37.5,64.5,0.519,12.0,66.0,10.0,2023-10-25,20,2023,Night,62.5,64.5,15.0,12.5,25.95,66.0,66.0
2023-10-25 21:00:00,36.7,64.0,0.501,10.7,66.0,9.6,2023-10-25,21,2023,Night,61.16666666666667,64.0,13.375,12.0,25.05,66.0,66.0
2023-10-25 22:00:00,36.2,63.8,0.485,9.7,67.0,9.6,2023-10-25,22,2023,Night,60.33333333333334,63.8,12.125,12.0,24.25,67.0,67.0
2023-10-25 23:00:00,35.9,63.8,0.468,8.9,68.0,9.8,2023-10-25,23,2023,Night,59.83333333333333,63.8,11.125,12.25,23.400000000000002,68.0,68.0
2023-10-26 00:00:00,37.8,68.2,0.499,9.5,72.0,11.0,2023-10-26,0,2023,Night,63.0,68.2,11.875,13.75,24.95,72.0,72.0
2023-10-26 01:00:00,38.8,70.1,0.513,9.7,77.0,10.8,2023-10-26,1,2023,Night,64.66666666666666,70.1,12.125,13.5,25.650000000000002,77.0,77.0
2023-10-26 02:00:00,42.1,74.5,0.528,9.8,84.0,10.6,2023-10-26,2,2023,Night,70.16666666666667,74.5,12.25,13.25,26.400000000000002,84.0,84.0
2023-10-26 03:00:00,41.2,72.9,0.509,9.1,94.0,10.1,2023-10-26,3,2023,Night,68.66666666666667,72.9,11.375,12.625,25.45,94.0,94.0
2023-10-26 04:00:00,31.4,61.7,0.423,6.7,109.0,9.2,2023-10-26,4,2023,Night,52.33333333333333,61.7,8.375,11.5,21.15,113.23529411764706,113.23529411764706
2023-10-26 05:00:00,26.4,54.1,0.304,3.4,126.0,8.1,2023-10-26,5,2023,Morning,44.0,54.1,4.25,10.125,15.2,138.23529411764707,138.23529411764707
2023-10-26 06:00:00,22.3,46.2,0.215,1.0,138.0,7.1,2023-10-26,6,2023,Morning,37.16666666666667,46.2,1.25,8.875,10.75,155.88235294117646,155.88235294117646
2023-10-26 07:00:00,20.3,41.6,0.187,0.2,142.0,6.4,2023-10-26,7,2023,Morning,33.833333333333336,41.6,0.25,8.0,9.35,161.76470588235293,161.76470588235293
2023-10-26 08:00:00,19.2,39.0,0.189,0.3,140.0,6.0,2023-10-26,8,2023,Morning,32.0,39.0,0.375,7.5,9.45,158.8235294117647,158.8235294117647
2023-10-26 09:00:00,18.8,37.6,0.2,0.9,137.0,5.8,2023-10-26,9,2023,Morning,31.333333333333336,37.6,1.125,7.25,10.0,154.41176470588235,154.41176470588235
2023-10-26 10:00:00,18.9,37.3,0.208,2.0,132.0,6.0,2023-10-26,10,2023,Morning,31.5,37.3,2.5,7.5,10.4,147.05882352941177,147.05882352941177
2023-10-26 11:00:00,19.3,37.4,0.224,3.8,126.0,6.6,2023-10-26,11,2023,Morning,32.16666666666667,37.4,4.75,8.25,11.200000000000001,138.23529411764707,138.23529411764707
2023-10-26 12:00:00,26.0,45.9,0.239,5.7,124.0,8.4,2023-10-26,12,2023,Afternoon,43.333333333333336,45.9,7.125,10.5,11.95,135.29411764705884,135.29411764705884
2023-10-26 13:00:00,31.0,52.3,0.308,9.2,112.0,9.8,2023-10-26,13,2023,Afternoon,51.666666666666664,52.3,11.5,12.25,15.4,117.64705882352942,117.64705882352942
2023-10-26 14:00:00,34.8,57.4,0.404,14.0,95.0,11.8,2023-10-26,14,2023,Afternoon,57.99999999999999,57.4,17.5,14.75,20.200000000000003,95.0,95.0
2023-10-26 15:00:00,37.7,61.7,0.488,17.7,82.0,13.5,2023-10-26,15,2023,Afternoon,62.83333333333334,61.7,22.125,16.875,24.4,82.0,82.0
2023-10-26 16:00:00,40.0,65.4,0.548,19.4,75.0,14.7,2023-10-26,16,2023,Afternoon,66.66666666666667,65.4,24.25,18.375,27.400000000000002,75.0,75.0
2023-10-26 17:00:00,42.1,69.4,0.595,19.9,72.0,15.6,2023-10-26,17,2023,Evening,70.16666666666667,69.4,24.875,19.5,29.75,72.0,72.0
2023-10-26 18:00:00,43.1,71.7,0.62,19.6,70.0,16.1,2023-10-26,18,2023,Evening,71.83333333333334,71.7,24.5,20.125,31.0,70.0,71.83333333333334
2023-10-26 19:00:00,42.4,71.9,0.615,18.3,70.0,16.0,2023-10-26,19,2023,Night,70.66666666666666,71.9,22.875,20.0,30.75,70.0,71.9
2023-10-26 20:00:00,41.8,71.7,0.589,16.2,72.0,15.4,2023-10-26,20,2023,Night,69.66666666666666,71.7,20.25,19.25,29.45,72.0,72.0
2023-10-26 21:00:00,41.0,71.5,0.56,14.1,75.0,15.0,2023-10-26,21,2023,Night,68.33333333333334,71.5,17.625,18.75,28.000000000000004,75.0,75.0
2023-10-26 22:00:00,40.3,71.5,0.523,12.0,79.0,14.9,2023-10-26,22,2023,Night,67.16666666666666,71.5,15.0,18.625,26.150000000000002,79.0,79.0
2023-10-26 23:00:00,39.8,71.0,0.483,10.0,83.0,14.8,2023-10-26,23,2023,Night,66.33333333333333,71.0,12.5,18.5,24.15,83.0,83.0
2023-10-27 00:00:00,39.9,71.9,0.481,9.5,87.0,14.2,2023-10-27,0,2023,Night,66.5,71.9,11.875,17.75,24.05,87.0,87.0
2023-10-27 01:00:00,40.6,73.6,0.546,10.9,83.0,13.3,2023-10-27,1,2023,Night,67.66666666666667,73.6,13.625,16.625,27.3,83.0,83.0
2023-10-27 02:00:00,43.4,76.4,0.63,12.6,78.0,11.9,2023-10-27,2,2023,Night,72.33333333333333,76.4,15.75,14.875,31.5,78.0,78.0
2023-10-27 03:00:00,45.1,75.4,0.647,12.7,82.0,10.9,2023-10-27,3,2023,Night,75.16666666666667,75.4,15.875,13.625,32.35,82.0,82.0
2023-10-27 04:00:00,31.4,60.1,0.532,9.5,102.0,10.5,2023-10-27,4,2023,Night,52.33333333333333,60.1,11.875,13.125,26.6,102.94117647058823,102.94117647058823
2023-10-27 05:00:00,28.3,56.6,0.35,4.7,131.0,10.3,2023-10-27,5,2023,Morning,47.16666666666667,56.6,5.875,12.875,17.5,145.58823529411765,145.58823529411765
2023-10-27 06:00:00,25.6,51.3,0.215,1.1,151.0,10.0,2023-10-27,6,2023,Morning,42.66666666666667,51.3,1.375,12.5,10.75,175.0,175.0
2023-10-27 07:00:00,23.8,47.1,0.177,0.0,156.0,9.4,2023-10-27,7,2023,Morning,39.66666666666667,47.1,0.0,11.75,8.85,182.3529411764706,182.3529411764706
2023-10-27 08:00:00,23.2,45.1,0.187,0.2,152.0,8.7,2023-10-27,8,2023,Morning,38.666666666666664,45.1,0.25,10.875,9.35,176.47058823529412,176.47058823529412
2023-10-27 09:00:00,22.9,43.8,0.203,1.0,146.0,8.3,2023-10-27,9,2023,Morning,38.166666666666664,43.8,1.25,10.375,10.15,167.64705882352942,167.64705882352942
2023-10-27 10:00:00,22.7,42.7,0.21,2.0,140.0,8.2,2023-10-27,10,2023,Morning,37.833333333333336,42.7,2.5,10.25,10.5,158.8235294117647,158.8235294117647
2023-10-27 11:00:00,22.8,42.1,0.225,3.6,131.0,8.2,2023-10-27,11,2023,Morning,38.0,42.1,4.5,10.25,11.25,145.58823529411765,145.58823529411765
2023-10-27 12:00:00,32.0,55.6,0.268,6.0,128.0,9.0,2023-10-27,12,2023,Afternoon,53.333333333333336,55.6,7.5,11.25,13.4,141.1764705882353,141.1764705882353
2023-10-27 13:00:00,35.5,59.5,0.34,9.7,115.0,10.2,2023-10-27,13,2023,Afternoon,59.16666666666667,59.5,12.125,12.75,17.0,122.05882352941177,122.05882352941177
2023-10-27 14:00:00,38.4,62.6,0.441,14.8,96.0,11.8,2023-10-27,14,2023,Afternoon,64.0,62.6,18.5,14.75,22.05,96.0,96.0
2023-10-27 15:00:00,40.5,65.2,0.524,18.5,80.0,12.9,2023-10-27,15,2023,Afternoon,67.5,65.2,23.125,16.125,26.200000000000003,80.0,80.0
2023-10-27 16:00:00,41.6,66.4,0.576,19.5,70.0,13.2,2023-10-27,16,2023,Afternoon,69.33333333333334,66.4,24.375,16.5,28.799999999999997,70.0,70.0
2023-10-27 17:00:00,41.8,66.6,0.61,19.1,63.0,12.9,2023-10-27,17,2023,Evening,69.66666666666666,66.6,23.875,16.125,30.5,63.0,69.66666666666666
2023-10-27 18:00:00,40.2,64.3,0.618,17.9,60.0,12.4,2023-10-27,18,2023,Evening,67.0,64.3,22.375,15.5,30.9,60.0,67.0
2023-10-27 19:00:00,37.5,60.5,0.586,15.6,62.0,11.4,2023-10-27,19,2023,Night,62.5,60.5,19.5,14.25,29.299999999999997,62.0,62.5
2023-10-27 20:00:00,35.5,58.2,0.528,12.4,67.0,10.2,2023-10-27,20,2023,Night,59.16666666666667,58.2,15.5,12.75,26.400000000000002,67.0,67.0
2023-10-27 21:00:00,34.3,56.9,0.48,9.8,71.0,9.2,2023-10-27,21,2023,Night,57.166666666666664,56.9,12.25,11.5,24.0,71.0,71.0
2023-10-27 22:00:00,33.9,56.6,0.452,8.2,72.0,8.8,2023-10-27,22,2023,Night,56.5,56.6,10.25,11.0,22.6,72.0,72.0
2023-10-27 23:00:00,34.1,57.3,0.435,7.1,71.0,8.6,2023-10-27,23,2023,Night,56.833333333333336,57.3,8.875,10.75,21.75,71.0,71.0
2023-10-28 00:00:00,34.8,58.3,0.452,7.0,67.0,8.5,2023-10-28,0,2023,Night,57.99999999999999,58.3,8.75,10.625,22.6,67.0,67.0
2023-10-28 01:00:00,36.9,62.4,0.49,7.5,67.0,8.4,2023-10-28,1,2023,Night,61.5,62.4,9.375,10.5,24.5,67.0,67.0
2023-10-28 02:00:00,41.1,68.9,0.538,8.1,69.0,8.3,2023-10-28,2,2023,Night,68.5,68.9,10.125,10.375,26.900000000000002,69.0,69.0
2023-10-28 03:00:00,42.5,71.5,0.546,7.9,78.0,8.2,2023-10-28,3,2023,Night,70.83333333333334,71.5,9.875,10.25,27.3,78.0,78.0
2023-10-28 04:00:00,41.9,75.2,0.473,6.0,103.0,8.3,2023-10-28,4,2023,Night,69.83333333333333,75.2,7.5,10.375,23.65,104.41176470588235,104.41176470588235
2023-10-28 05:00:00,39.6,72.6,0.36,3.2,135.0,8.6,2023-10-28,5,2023,Morning,66.0,72.6,4.0,10.75,18.0,151.47058823529412,151.47058823529412
2023-10-28 06:00:00,35.7,67.3,0.275,1.1,159.0,8.6,2023-10-28,6,2023,Morning,59.50000000000001,67.3,1.375,10.75,13.750000000000002,186.76470588235293,186.76470588235293
2023-10-28 07:00:00,33.8,63.3,0.247,0.3,166.0,8.3,2023-10-28,7,2023,Morning,56.33333333333333,63.3,0.375,10.375,12.35,197.05882352941177,197.05882352941177
2023-10-28 08:00:00,32.7,61.0,0.247,0.3,164.0,7.8,2023-10-28,8,2023,Morning,54.50000000000001,61.0,0.375,9.75,12.35,194.11764705882354,194.11764705882354
2023-10-28 09:00:00,31.9,59.1,0.256,1.0,158.0,7.5,2023-10-28,9,2023,Morning,53.166666666666664,59.1,1.25,9.375,12.8,185.29411764705884,185.29411764705884
2023-10-28 10:00:00,31.2,57.5,0.263,2.3,151.0,7.3,2023-10-28,10,2023,Morning,52.0,57.5,2.875,9.125,13.15,175.0,175.0
2023-10-28 11:00:00,30.7,56.2,0.279,4.2,140.0,7.2,2023-10-28,11,2023,Morning,51.166666666666664,56.2,5.25,9.0,13.950000000000001,158.8235294117647,158.8235294117647
2023-10-28 12:00:00,35.2,60.3,0.303,5.9,135.0,8.2,2023-10-28,12,2023,Afternoon,58.66666666666667,60.3,7.375,10.25,15.15,151.47058823529412,151.47058823529412
2023-10-28 13:00:00,38.5,64.5,0.376,9.7,119.0,9.4,2023-10-28,13,2023,Afternoon,64.16666666666667,64.5,12.125,11.75,18.8,127.94117647058823,127.94117647058823
2023-10-28 14:00:00,41.3,67.3,0.478,14.8,97.0,11.1,2023-10-28,14,2023,Afternoon,68.83333333333333,67.3,18.5,13.875,23.9,97.0,97.0
2023-10-28 15:00:00,42.3,68.0,0.554,18.2,79.0,12.1,2023-10-28,15,2023,Afternoon,70.5,68.0,22.75,15.125,27.700000000000003,79.0,79.0
2023-10-28 16:00:00,41.9,67.5,0.585,18.4,70.0,12.0,2023-10-28,16,2023,Afternoon,69.83333333333333,67.5,23.0,15.0,29.25,70.0,70.0
2023-10-28 17:00:00,41.7,67.1,0.59,16.8,66.0,11.4,2023-10-28,17,2023,Evening,69.5,67.1,21.0,14.25,29.5,66.0,69.5
2023-10-28 18:00:00,40.4,65.4,0.578,14.8,65.0,10.6,2023-10-28,18,2023,Evening,67.33333333333333,65.4,18.5,13.25,28.9,65.0,67.33333333333333
2023-10-28 19:00:00,38.5,63.3,0.543,12.5,69.0,9.8,2023-10-28,19,2023,Night,64.16666666666667,63.3,15.625,12.25,27.150000000000002,69.0,69.0
2023-10-28 20:00:00,37.6,62.9,0.49,9.7,76.0,8.9,2023-10-28,20,2023,Night,62.66666666666667,62.9,12.125,11.125,24.5,76.0,76.0
2023-10-28 21:00:00,37.4,63.1,0.447,7.5,82.0,8.3,2023-10-28,21,2023,Night,62.33333333333333,63.1,9.375,10.375,22.35,82.0,82.0
2023-10-28 22:00:00,37.5,64.0,0.42,6.2,86.0,8.3,2023-10-28,22,2023,Night,62.5,64.0,7.75,10.375,21.0,86.0,86.0
2023-10-28 23:00:00,37.8,65.0,0.403,5.5,90.0,8.7,2023-10-28,23,2023,Night,63.0,65.0,6.875,10.875,20.150000000000002,90.0,90.0
2023-10-29 00:00:00,36.2,61.7,0.403,4.7,77.0,7.4,2023-10-29,0,2023,Night,60.33333333333334,61.7,5.875,9.25,20.150000000000002,77.0,77.0
2023-10-29 01:00:00,37.7,64.3,0.43,5.5,78.0,7.6,2023-10-29,1,2023,Night,62.83333333333334,64.3,6.875,9.5,21.5,78.0,78.0
2023-10-29 02:00:00,40.4,68.2,0.464,6.6,81.0,7.8,2023-10-29,2,2023,Night,67.33333333333333,68.2,8.25,9.75,23.200000000000003,81.0,81.0
2023-10-29 03:00:00,40.9,69.6,0.468,6.8,90.0,8.1,2023-10-29,3,2023,Night,68.16666666666666,69.6,8.5,10.125,23.400000000000002,90.0,90.0
2023-10-29 04:00:00,38.9,68.9,0.412,5.2,110.0,8.4,2023-10-29,4,2023,Night,64.83333333333333,68.9,6.5,10.5,20.599999999999998,114.70588235294117,114.70588235294117
2023-10-29 05:00:00,34.6,63.3,0.325,2.8,137.0,8.7,2023-10-29,5,2023,Morning,57.66666666666667,63.3,3.5,10.875,16.25,154.41176470588235,154.41176470588235
2023-10-29 06:00:00,30.2,56.2,0.26,1.0,155.0,8.7,2023-10-29,6,2023,Morning,50.33333333333333,56.2,1.25,10.875,13.0,180.88235294117646,180.88235294117646
2023-10-29 07:00:00,28.3,52.9,0.238,0.4,160.0,8.3,2023-10-29,7,2023,Morning,47.16666666666667,52.9,0.5,10.375,11.899999999999999,188.23529411764707,188.23529411764707
2023-10-29 08:00:00,27.5,51.3,0.238,0.3,157.0,7.7,2023-10-29,8,2023,Morning,45.833333333333336,51.3,0.375,9.625,11.899999999999999,183.8235294117647,183.8235294117647
2023-10-29 09:00:00,27.2,50.5,0.247,1.0,151.0,7.2,2023-10-29,9,2023,Morning,45.333333333333336,50.5,1.25,9.0,12.35,175.0,175.0
2023-10-29 10:00:00,27.4,50.5,0.257,2.4,144.0,7.0,2023-10-29,10,2023,Morning,45.666666666666664,50.5,3.0,8.75,12.85,164.7058823529412,164.7058823529412
2023-10-29 11:00:00,27.8,50.9,0.277,4.4,134.0,7.0,2023-10-29,11,2023,Morning,46.333333333333336,50.9,5.5,8.75,13.850000000000001,150.0,150.0
2023-10-29 12:00:00,36.8,64.0,0.316,6.0,127.0,6.8,2023-10-29,12,2023,Afternoon,61.33333333333333,64.0,7.5,8.5,15.8,139.7058823529412,139.7058823529412
2023-10-29 13:00:00,39.9,67.5,0.385,9.4,112.0,7.8,2023-10-29,13,2023,Afternoon,66.5,67.5,11.75,9.75,19.25,117.64705882352942,117.64705882352942
2023-10-29 14:00:00,41.8,69.4,0.479,13.9,91.0,9.2,2023-10-29,14,2023,Afternoon,69.66666666666666,69.4,17.375,11.5,23.95,91.0,91.0
2023-10-29 15:00:00,42.3,69.2,0.546,16.7,75.0,10.0,2023-10-29,15,2023,Afternoon,70.5,69.2,20.875,12.5,27.3,75.0,75.0
2023-10-29 16:00:00,41.7,68.2,0.561,16.3,69.0,9.9,2023-10-29,16,2023,Afternoon,69.5,68.2,20.375,12.375,28.050000000000004,69.0,69.5
2023-10-29 17:00:00,40.7,66.8,0.548,14.1,68.0,9.2,2023-10-29,17,2023,Evening,67.83333333333334,66.8,17.625,11.5,27.400000000000002,68.0,68.0
2023-10-29 18:00:00,39.0,64.7,0.524,11.8,69.0,8.6,2023-10-29,18,2023,Evening,65.0,64.7,14.75,10.75,26.200000000000003,69.0,69.0
2023-10-29 19:00:00,37.5,62.9,0.487,9.5,73.0,8.2,2023-10-29,19,2023,Night,62.5,62.9,11.875,10.25,24.349999999999998,73.0,73.0
2023-10-29 20:00:00,37.0,62.6,0.438,7.0,80.0,7.8,2023-10-29,20,2023,Night,61.66666666666667,62.6,8.75,9.75,21.9,80.0,80.0
2023-10-29 21:00:00,36.9,62.6,0.402,5.1,85.0,7.6,2023-10-29,21,2023,Night,61.5,62.6,6.375,9.5,20.1,85.0,85.0
2023-10-29 22:00:00,36.9,62.6,0.387,4.2,86.0,7.7,2023-10-29,22,2023,Night,61.5,62.6,5.25,9.625,19.35,86.0,86.0
2023-10-29 23:00:00,36.9,62.9,0.383,4.0,86.0,7.9,2023-10-29,23,2023,Night,61.5,62.9,5.0,9.875,19.15,86.0,86.0
2023-10-30 00:00:00,36.3,61.7,0.367,3.3,87.0,8.0,2023-10-30,0,2023,Night,60.5,61.7,4.125,10.0,18.35,87.0,87.0
2023-10-30 01:00:00,37.5,63.3,0.389,4.2,89.0,8.4,2023-10-30,1,2023,Night,62.5,63.3,5.25,10.5,19.45,89.0,89.0
2023-10-30 02:00:00,39.8,66.8,0.418,5.4,92.0,9.0,2023-10-30,2,2023,Night,66.33333333333333,66.8,6.75,11.25,20.9,92.0,92.0
2023-10-30 03:00:00,41.2,70.1,0.424,5.8,100.0,9.5,2023-10-30,3,2023,Night,68.66666666666667,70.1,7.25,11.875,21.2,100.0,100.0
2023-10-30 04:00:00,41.7,72.9,0.386,4.6,118.0,9.9,2023-10-30,4,2023,Night,69.5,72.9,5.75,12.375,19.3,126.47058823529412,126.47058823529412
2023-10-30 05:00:00,37.4,67.8,0.326,2.5,141.0,10.2,2023-10-30,5,2023,Morning,62.33333333333333,67.8,3.125,12.75,16.3,160.29411764705884,160.29411764705884
2023-10-30 06:00:00,32.7,59.8,0.279,1.0,157.0,10.2,2023-10-30,6,2023,Morning,54.50000000000001,59.8,1.25,12.75,13.950000000000001,183.8235294117647,183.8235294117647
2023-10-30 07:00:00,29.7,54.0,0.259,0.4,160.0,9.8,2023-10-30,7,2023,Morning,49.5,54.0,0.5,12.25,12.950000000000001,188.23529411764707,188.23529411764707
2023-10-30 08:00:00,27.6,50.1,0.253,0.4,157.0,9.1,2023-10-30,8,2023,Morning,46.00000000000001,50.1,0.5,11.375,12.65,183.8235294117647,183.8235294117647
2023-10-30 09:00:00,26.3,47.1,0.256,1.0,150.0,8.6,2023-10-30,9,2023,Morning,43.833333333333336,47.1,1.25,10.75,12.8,173.52941176470588,173.52941176470588
2023-10-30 10:00:00,25.1,44.9,0.263,2.3,142.0,8.2,2023-10-30,10,2023,Morning,41.833333333333336,44.9,2.875,10.25,13.15,161.76470588235293,161.76470588235293
2023-10-30 11:00:00,24.6,43.5,0.278,4.2,131.0,7.9,2023-10-30,11,2023,Morning,41.00000000000001,43.5,5.25,9.875,13.900000000000002,145.58823529411765,145.58823529411765
2023-10-30 12:00:00,40.9,70.5,0.353,9.7,125.0,7.4,2023-10-30,12,2023,Afternoon,68.16666666666666,70.5,12.125,9.25,17.65,136.76470588235293,136.76470588235293
2023-10-30 13:00:00,43.5,73.1,0.377,9.9,116.0,7.8,2023-10-30,13,2023,Afternoon,72.5,73.1,12.375,9.75,18.85,123.52941176470588,123.52941176470588
2023-10-30 14:00:00,43.1,71.5,0.409,10.2,104.0,8.4,2023-10-30,14,2023,Afternoon,71.83333333333334,71.5,12.75,10.5,20.45,105.88235294117646,105.88235294117646
2023-10-30 15:00:00,41.8,69.2,0.425,9.9,97.0,8.8,2023-10-30,15,2023,Afternoon,69.66666666666666,69.2,12.375,11.0,21.25,97.0,97.0
2023-10-30 16:00:00,41.1,68.2,0.41,8.5,98.0,8.9,2023-10-30,16,2023,Afternoon,68.5,68.2,10.625,11.125,20.5,98.0,98.0
2023-10-30 17:00:00,41.2,68.5,0.379,6.5,104.0,8.9,2023-10-30,17,2023,Evening,68.66666666666667,68.5,8.125,11.125,18.95,105.88235294117646,105.88235294117646
2023-10-30 18:00:00,42.1,70.1,0.353,4.8,109.0,9.1,2023-10-30,18,2023,Evening,70.16666666666667,70.1,6.0,11.375,17.65,113.23529411764706,113.23529411764706
2023-10-30 19:00:00,41.4,69.6,0.337,3.7,111.0,9.8,2023-10-30,19,2023,Night,69.0,69.6,4.625,12.25,16.85,116.1764705882353,116.1764705882353
2023-10-30 20:00:00,42.1,70.8,0.326,3.0,112.0,10.7,2023-10-30,20,2023,Night,70.16666666666667,70.8,3.75,13.375,16.3,117.64705882352942,117.64705882352942
2023-10-30 21:00:00,42.7,72.2,0.32,2.6,111.0,11.5,2023-10-30,21,2023,Night,71.16666666666667,72.2,3.25,14.375,16.0,116.1764705882353,116.1764705882353
2023-10-30 22:00:00,43.8,74.0,0.319,2.5,108.0,11.9,2023-10-30,22,2023,Night,73.0,74.0,3.125,14.875,15.950000000000001,111.76470588235294,111.76470588235294
2023-10-30 23:00:00,45.2,76.1,0.322,2.7,104.0,12.2,2023-10-30,23,2023,Night,75.33333333333334,76.1,3.375,15.25,16.1,105.88235294117646,105.88235294117646
2023-10-31 00:00:00,45.6,76.4,0.332,3.0,95.0,11.6,2023-10-31,0,2023,Night,76.0,76.4,3.75,14.5,16.6,95.0,95.0
2023-10-31 01:00:00,48.8,81.5,0.349,3.9,96.0,12.3,2023-10-31,1,2023,Night,81.33333333333333,81.5,4.875,15.375,17.45,96.0,96.0
2023-10-31 02:00:00,53.1,88.0,0.371,5.0,99.0,13.3,2023-10-31,2,2023,Night,88.5,88.0,6.25,16.625,18.55,99.0,99.0
2023-10-31 03:00:00,50.2,84.8,0.374,5.4,106.0,14.2,2023-10-31,3,2023,Night,83.66666666666667,84.8,6.75,17.75,18.7,108.82352941176471,108.82352941176471
2023-10-31 04:00:00,48.7,83.8,0.338,4.3,122.0,15.2,2023-10-31,4,2023,Night,81.16666666666667,83.8,5.375,19.0,16.900000000000002,132.3529411764706,132.3529411764706
2023-10-31 05:00:00,43.2,75.2,0.282,2.5,142.0,16.2,2023-10-31,5,2023,Morning,72.0,75.2,3.125,20.25,14.099999999999998,161.76470588235293,161.76470588235293
2023-10-31 06:00:00,38.0,66.4,0.24,1.1,156.0,16.5,2023-10-31,6,2023,Morning,63.333333333333336,66.4,1.375,20.625,12.0,182.3529411764706,182.3529411764706
2023-10-31 07:00:00,35.0,61.2,0.223,0.6,159.0,15.8,2023-10-31,7,2023,Morning,58.333333333333336,61.2,0.75,19.75,11.15,186.76470588235293,186.76470588235293
2023-10-31 08:00:00,33.2,57.7,0.219,0.6,156.0,14.4,2023-10-31,8,2023,Morning,55.333333333333336,57.7,0.75,18.0,10.95,182.3529411764706,182.3529411764706
2023-10-31 09:00:00,32.0,55.6,0.224,1.1,151.0,13.3,2023-10-31,9,2023,Morning,53.333333333333336,55.6,1.375,16.625,11.200000000000001,175.0,175.0
2023-10-31 10:00:00,31.7,54.8,0.235,2.3,144.0,12.6,2023-10-31,10,2023,Morning,52.83333333333333,54.8,2.875,15.75,11.75,164.7058823529412,164.7058823529412
2023-10-31 11:00:00,32.0,54.9,0.255,4.2,134.0,12.2,2023-10-31,11,2023,Morning,53.333333333333336,54.9,5.25,15.25,12.75,150.0,150.0
2023-10-31 12:00:00,38.4,65.0,0.267,5.4,128.0,12.5,2023-10-31,12,2023,Afternoon,64.0,65.0,6.75,15.625,13.350000000000001,141.1764705882353,141.1764705882353
2023-10-31 13:00:00,45.5,74.3,0.32,7.8,116.0,13.1,2023-10-31,13,2023,Afternoon,75.83333333333334,74.3,9.75,16.375,16.0,123.52941176470588,123.52941176470588
2023-10-31 14:00:00,48.1,77.5,0.391,11.1,99.0,14.0,2023-10-31,14,2023,Afternoon,80.16666666666667,77.5,13.875,17.5,19.55,99.0,99.0
2023-10-31 15:00:00,49.4,79.6,0.437,12.8,88.0,14.7,2023-10-31,15,2023,Afternoon,82.33333333333334,79.6,16.0,18.375,21.85,88.0,88.0
2023-10-31 16:00:00,51.0,82.2,0.433,11.5,90.0,15.2,2023-10-31,16,2023,Afternoon,85.0,82.2,14.375,19.0,21.65,90.0,90.0
2023-10-31 17:00:00,51.1,82.9,0.404,8.7,98.0,15.6,2023-10-31,17,2023,Evening,85.16666666666667,82.9,10.875,19.5,20.200000000000003,98.0,98.0
2023-10-31 18:00:00,51.3,83.6,0.377,6.3,105.0,15.7,2023-10-31,18,2023,Evening,85.5,83.6,7.875,19.625,18.85,107.3529411764706,107.3529411764706
2023-10-31 19:00:00,49.9,81.7,0.359,4.9,107.0,15.4,2023-10-31,19,2023,Night,83.16666666666666,81.7,6.125,19.25,17.95,110.29411764705883,110.29411764705883
2023-10-31 20:00:00,49.1,80.3,0.343,3.9,108.0,14.8,2023-10-31,20,2023,Night,81.83333333333334,80.3,4.875,18.5,17.150000000000002,111.76470588235294,111.76470588235294
2023-10-31 21:00:00,49.4,80.1,0.333,3.3,108.0,14.2,2023-10-31,21,2023,Night,82.33333333333334,80.1,4.125,17.75,16.650000000000002,111.76470588235294,111.76470588235294
2023-10-31 22:00:00,47.1,76.4,0.329,3.0,106.0,13.5,2023-10-31,22,2023,Night,78.5,76.4,3.75,16.875,16.45,108.82352941176471,108.82352941176471
2023-10-31 23:00:00,49.5,79.2,0.331,3.1,103.0,12.8,2023-10-31,23,2023,Night,82.5,79.2,3.875,16.0,16.55,104.41176470588235,104.41176470588235
2023-11-01 00:00:00,52.4,83.4,0.363,4.2,96.0,13.5,2023-11-01,0,2023,Night,87.33333333333334,83.4,5.25,16.875,18.15,96.0,96.0
2023-11-01 01:00:00,53.2,84.3,0.393,5.4,96.0,13.1,2023-11-01,1,2023,Night,88.66666666666667,84.3,6.75,16.375,19.650000000000002,96.0,96.0
2023-11-01 02:00:00,55.4,86.8,0.431,6.8,96.0,12.6,2023-11-01,2,2023,Night,92.33333333333334,86.8,8.5,15.75,21.55,96.0,96.0
2023-11-01 03:00:00,53.6,84.1,0.44,7.3,102.0,12.0,2023-11-01,3,2023,Night,89.33333333333334,84.1,9.125,15.0,22.0,102.94117647058823,102.94117647058823
2023-11-01 04:00:00,38.4,61.2,0.389,5.7,119.0,11.5,2023-11-01,4,2023,Night,64.0,61.2,7.125,14.375,19.45,127.94117647058823,127.94117647058823
2023-11-01 05:00:00,31.0,50.2,0.308,3.0,141.0,11.0,2023-11-01,5,2023,Morning,51.666666666666664,50.2,3.75,13.75,15.4,160.29411764705884,160.29411764705884
2023-11-01 06:00:00,30.2,49.0,0.249,1.0,157.0,10.4,2023-11-01,6,2023,Morning,50.33333333333333,49.0,1.25,13.0,12.45,183.8235294117647,183.8235294117647
